answerId,vote,count
1ck0p7dnd1ai30vd,1,2
1b45j1jp3as3sb7s,1,1
1bftfgtpi52sp82r,1,14
1bundfjcp1ah97u6,1,1
1au6urb9r5j599vq,1,1
1bftkldbr52spanh,0,1
1d8c74409b80m801,0,1
1albgr99v5ncoc92,1,1
1bftmgefpb8aoemt,-1,1
1bfuciu8nakgv9g7,-1,1
1cjolccji0mtm3u3,1,1
1bgh2tun9ak9ffjn,-1,2
1bbdluuci5n8qaem,1,2
1bfufms79aqguanc,1,2
1bvdoro3b1d0b668,1,1
1bfuj88qaak94913,-1,1
1apti99q7aka4dpm,-1,1
1aq0e1ups52v6df3,0,1
1brgarhffakahdm2,0,1
1brmgkv00aki8aem,-1,5
1bfuj88qaas16drc,-1,3
1bik13gti1bg52ho,1,3
1cmrjthrp5ndfb2s,0,1
1c4p90624b81u9d3,1,9
1bfuqa7e5as16cmm,1,1
1b7t5ntj81d1c24r,-1,2
1bkmc0jggakdgdei,0,1
1bfv1vp04b84jfh5,1,2
1bfv295uuakgvf0m,1,1
1ctbf6th25nbo800,1,2
1coqbo76pb865800,0,4
1boqtrnk8ak9aekq,-1,1
1dafigj4l52t3800,1,13
1butqogq5akckegb,-1,3
1bpr6g5k65ndk96t,1,1
1bfv51d3oakcuaru,1,4
1c2a9rttabrcqe37,-1,1
1bfv5e8ctb80jell,-1,1
1cbgv12k9ak4mdv8,1,1
1bfv5t5f7aqguaea,1,1
1d5mstf92ak4m800,-1,1
1br4fa4ov52u6f1r,1,2
1be3diljv52u592v,1,1
1bfv6p283as16b9a,1,1
1cn0ae3dpb89db3m,1,1
1bnrpbli4akchb4a,0,18
1bfv91blq52speha,1,1
1bfva3hbcb84j9bj,-1,1
1bfva3hbcb84j9bj,1,2
1bnbcmm365n9b91g,1,1
1d4h9qu1nbrcq800,0,1
1bfvhkjqhak94f5h,-1,2
1bfadu8h61d130cb,1,1
1bfvhlkmrak52b88,0,1
1bgshcdnuak9jalm,0,1
1bfviuktf52spd8r,1,1
1b5405ggh1agh6qu,1,1
1bfvq09gqb80jc90,0,16
1bfvsruem5j4nav8,-1,1
1cip4ve5p5nd2ba0,1,3
1c008ta3pbrcp8ki,1,1
1bfvubv70b8ao8pp,1,2
1b716b2jkbvv4a7e,-1,1
1bg00bob5b80ja6u,1,1
1br8d7k3f5ne5fnl,0,1
1dacaepceh453800,-1,1
1bg04jckfb84j8gf,1,3
1avrtu7emaqi4de5,-1,2
1bg04jckfb84j8gf,-1,1
1bg06abb65j4ncke,1,3
1d53hpo0g0mt2000,0,2
1bks1k6p1b8b2e28,-1,2
1csbo8tm1akbd800,1,1
1bg0s57mq5j4ncma,1,3
1cvftpba00mcv000,1,1
1bg1614aoaqgu9uo,-1,2
1bg18uhb1akgvfnk,1,2
1bnb9kid35nd7em8,1,3
1c1bvhktqb84l9pi,-1,7
1bg19dr9dakcuamc,1,2
1bdpbafkpaqhhcj3,0,1
1bg19dr9dakcuamc,-1,2
1c8joef9iakfheud,1,10
1bg19qtq55j4ncjo,-1,1
1bg19qtq55j4ncjo,1,1
1bcdihei6akh7fbd,-1,2
1bf8qimsp1d0j7tq,1,1
1bg1c9immaqguebg,1,1
1c51ti73u5ndkabk,0,2
1ap3kvuui5nelcmi,1,3
1blrq3m911ah252g,0,1
1br04q1tgbreff72,-1,2
1bgjmrlptakh79pr,1,1
1blrjk3521d0o4lm,-1,2
1chh0ovi2akchc0b,1,1
1bri4t332b8at9j2,-1,1
1bg1dp8raakgvb4b,1,4
1bl8dektlaka0d57,-1,1
1ar8869b3b817cos,-1,1
1bg1e3cmt52sp9vl,-1,1
1c0i5ffouak5hftv,1,17
1bg1gh9j9ak948hu,0,1
1bg1inecf5nco9j8,0,1
1bm3ombu35j4rel4,-1,1
1ct104lct5j7b800,1,6
1cd37md4l1bad40b,1,3
1c5kdqgomb86eer4,1,1
1c4bjmqt9akdg94k,-1,2
1bg1ovivvakgve2f,1,1
1bg2b0nt2akgvbuv,1,8
1cf900aekas1cere,1,3
1bg2cvttv52spepf,-1,7
1cbi2itsras0mdut,1,3
1brum4o5p5j68a4t,1,1
1bg2fgs7eak52boq,1,1
1c9guhf2kb88k81p,-1,8
1b92b5tar5naocck,-1,1
1bg2flpoqakcu9h9,-1,2
1bik46uloakgqcp1,-1,1
1bqmnq7agakdt93j,0,1
1bg2gpnrl5n8n8ui,0,1
1c23176h2aqgue26,1,28
1bg2h2j5cb8aodqn,1,6
1bg2kfsq35j4n83s,1,1
1c6l80hivb83dd9o,0,1
1b8oajrm35j639tu,1,2
1bg2umvdib8aocs3,1,2
1d791d9r81ba6000,1,1
1bg2vfa09as16dvn,0,1
1ct5mnm465j7b800,1,6
1bvh4tjp4ak9382c,0,1
1bg2vfa0bak52aoh,1,1
1bidikj150mt77f0,1,1
1c59omif9aqi68hs,1,1
1btl836s95nf7fp3,1,2
1bqbd1j74akdnc55,1,1
1auo6hg3mb89sc5m,-1,1
1bg3iv0m6aqguej7,1,1
1blv1hbqf5n8nagn,0,1
1brsu6u425j68fg7,1,1
1bg3njglg5n8nenq,1,1
1cr8lev8oaqib800,1,17
1bg3qh37q5n8nbts,1,2
1be9gp0kv1ah310j,0,1
1bg40s3gfakgv9md,-1,1
1c0nap1qk5ndtcjn,-1,1
1bg45t7pvaqgufik,1,1
1bogkdo74akgte24,-1,2
1bg45t7pvaqgufik,-1,1
1crb9doq1b8as801,1,3
1bg47t2el5j4n802,1,1
1bierv508aqglcav,-1,1
1bg1d4ksraqguchs,1,8
1bg4dkq5cb84je4k,1,1
1bg4eibsm5j4neeb,0,1
1co16bbu25ndr800,1,2
1bg4gjb025n8nf17,1,1
1cr0cjkp55j6f800,-1,2
1bg53acarb84jdr8,1,1
1crkno6keas2j800,1,5
1bs69kdi952ue9br,1,3
1bg4nanh1ak52dgm,-1,2
1bvj2u5p1akd08u0,1,1
1bqb2egobakhjauv,1,1
1bpunen0las1rfh3,-1,1
1bg4ndofl52spa9v,-1,2
1c6hd32eiaker87t,-1,1
1bf61jnqtaqgh992,-1,1
1bg4p8231b80jfkv,0,2
1bg4p8231b80jfkv,1,2
1bg530par5j4ncjv,0,1
1bg53f5oi5n8nb24,-1,2
1bmbgji1sbrcl81b,1,5
1bg53f5oi5n8nb24,0,1
1bq2s74a7b8ace6b,1,3
1bg59nt2iaqgu9d0,0,1
1bljnt9f20mtu0s9,1,1
1d2e10a22aqhf800,1,1
1b64e240i0mtc1ap,1,1
1bg5ac0ljaqgue4m,0,1
1bg5jrnmc5n8n8e4,-1,1
1cni5qgilb81k9p4,1,1
1c2tp2bi7akcsddg,1,14
1b7morcttaqgv8k4,-1,1
1b2oauvvkak9ub9v,1,1
1bkhvsj49b83k9f9,1,9
1c8tr6sq01d125sr,1,6
1bg5mimmdaqgu8vg,0,1
1dav76htlh3lm800,1,3
1bg5mk884aqgu839,0,1
1ciib2juras0s8nb,1,1
1bg5mk884aqgu839,1,1
1bg5tvis85j4nc9b,-1,2
1c4ft3tkeaqhkf47,1,1
1apln5q7maqi4dq1,0,1
1bg5vboqias16elo,1,3
1c56kchhvbre4fqe,1,2
1bg90oiqt5ncobba,-1,1
1av7c4fn8b868d13,-1,3
1bg64umdgakgv8sc,1,1
1cimqdccmakcv9c5,-1,1
1abjn3dvm5ndv8he,1,2
1bb86nvk30kbt17v,1,4
1anq5vuu81agi4da,1,1
1bg6c7n7tak94ah8,1,2
1bj5bfq7mak50fp1,-1,1
1bg6d4o1pakcu8c1,-1,1
1bg6dec2l5ncoa7s,1,7
1bg6loudpas16dua,-1,3
1c11kjsmbakhpam6,1,2
1amjp7noaak4h98k,1,1
1bg6nf6unakgvfve,-1,1
1cmegge02ak94ajf,-1,1
1bg6p7dqjak52d60,-1,1
1bee2pp125ne8ff5,0,1
1bg6pf5ssbrcmb4o,-1,1
1d23kdrhe5n9c800,1,3
1bg6phfipakcuaaj,0,2
1aca7rqoaak78ddm,-1,1
1bpr1pp4eak5pdm1,-1,1
1bg6pqjpdas16db9,1,1
1cooogg7makdb800,1,1
1c9sdp6em1fdn344,-1,6
1bgte35a0b815eib,0,1
1bg709078akcue2k,-1,1
1bjk88u8rakh6c07,1,1
1dbo1i8hi0kbo000,1,1
1asb0otq6b828crt,0,1
1bg722u13ak52ek6,1,2
1bls4arsnb80j9pd,-1,1
1c5k3ma0qak6cb52,1,1
1b82m7vu6akcp8nt,0,1
1bo61vmo0as0saut,1,12
1bpcelg90as1le3k,1,1
1bg73p23aak94b2n,1,2
1bs6mg95gakib9hn,-1,8
1bg79t4f2as16f6f,-1,1
1bq3m39d5akhjbm6,1,2
1bg7are1g52spd9v,1,5
1d8mffi610kbh000,-1,1
1be34ttscak6bbpb,-1,1
1bg7bqqteaqgud8i,1,1
1bg7bqqteaqgud8i,0,1
1bbhvkc25aqgnenl,1,5
1bg7cieguakcuem0,1,1
1bg7gd4o352spb6q,-1,1
1b7imqcqd1ahi031,1,3
1bg7gjv27aqgua4e,1,3
1c962bvvgakfk93c,1,18
1b7imqcqd1ahi031,-1,1
1bg7gjv27aqgua4e,-1,1
1b01ais2sb87id26,1,1
1bg1inecf5nco9j8,-1,1
1bg7k8el95n8nd2d,1,2
1bnglemmt0mta3o3,1,1
1bg7nkn6bak55fvs,1,1
1baln2a730mck34c,1,1
1bg860u5252spcm6,-1,1
1bbpqsvqfb811acn,1,2
1bjb8f7go52ssae8,0,1
1b0bemro45j6u917,-1,1
1bg8ngjo05j4ndjb,-1,2
1bg8no43r5j4nb69,-1,1
1bbr0br5bas11arf,1,2
1bs2b08m4brev9u6,0,1
1bkpf7n280mcj75o,0,1
1bg8ntucn5j4ndgp,1,2
1be79qd7h1ba27mk,1,9
1bg8ojin45j4n8ki,-1,1
1bg8opqmbaqgubb0,-1,4
1b0ohjqrlak6gc4q,0,1
1bg8u136k5ncoab6,1,1
1bv001603as0m8ig,1,3
1bccct28oak9hb26,-1,1
1b12aud3n1d1d3rm,1,1
1bg8utkvuaqgucm2,0,1
1c8193gjbb87vb8c,1,1
1bg90mshpakcuamo,0,1
1bg90mshpakcuamo,1,1
1bi3visn6aqgl9da,-1,1
1bg90mshpaqgub3h,-1,3
1d8fu978j5j5g800,1,11
1bg90mshpaqgub3h,0,2
1bmuo89sc5j558ub,1,1
1bg951tljak94egf,-1,1
1bg951tljak94egf,1,1
1chemt2d2akchb8n,1,1
1bvlhfdu1aqh1c07,1,13
1bkr9fq96as1ff6v,1,5
1ao9e2avnak4pai1,1,1
1bg962805ak94952,-1,1
1bm2idibcak8pcf9,-1,3
1cs009j01b8b6800,1,23
1bg98frvrak94alm,1,3
1c84mqblh5j7b8ho,0,1
1bmj9lqhlaqgqdrn,1,1
1bg9a8ddrak55a5e,1,1
1bg9cavk3as16cm7,1,1
1blgq1unh1ahc1gj,-1,1
1b5g5ruf81ba20tn,1,1
1b2h6v5s6as2icrr,1,1
1bg9cavk3as16cm7,-1,1
1bg9h5gm4ak94ao6,1,1
1bg9j56b6brcmevh,1,3
1cqvib1kkake2800,-1,1
1bg9j56bdb80j8ev,1,1
1bg9mafj35j4ndmf,1,14
1bfl9belk0kbq41a,-1,1
1blq9mrv55j4ibvd,-1,1
1avttptcg5nau875,1,1
1bg9mafj35j4ndmf,-1,4
1c7mqlefvb87oaqu,0,3
1bg9mhlvg5ncodup,1,4
1bkv7vrrkaka0aei,1,4
1bg9of2meaqgufqo,0,2
1bnk0dst30mta5pa,1,2
1booths5vak9a8fo,-1,1
1cc1i82otakgoc1a,-1,14
1auq6gmvtaqhpd1d,1,1
1bg9pv3ahbrcm996,-1,1
1bg9qlnpjakcudav,1,1
1bg9r2bdnakcufhp,-1,1
1bg9tblmvb8ao9la,-1,1
1bg9vh4d4ak55a7r,1,3
1bghanfnd52t1ar1,0,3
1bg9vh4djas169de,0,1
1bmuh6tvcbrcv89n,-1,1
1cpijd9qqb82f800,0,2
1bg9vh4djas169de,1,2
1ampqpt5r5ncofjq,1,2
1bodq9bco52sucg8,0,1
1bga2fr595j4nb2m,0,1
1bkf26r8vakdgaqm,1,1
1bga3131a5ncoff9,1,1
1c0kvp9nn5j5iakd,-1,1
1bga3d7clak55b23,-1,1
1bga4d4ilakgvfai,-1,1
1c57476jnb82b982,-1,1
1b8as8iq0as0ubnl,1,1
1bht53p2a1ai3027,1,16
1auglbhhd5ndlf6h,-1,1
1bga6a7f7akh2b9v,1,1
1bdf4jpisas1pe5v,1,12
1bga8goikb8al94o,-1,1
1cke319e50mte1sr,1,1
1bsp2pbl05neld54,1,4
1bga8goikb8al94o,0,1
1d1rpfh1uak5c800,0,6
1bjljvgi9b834ehh,1,11
1c3biog4bakh39d6,0,1
1bo6n8efhak4u8o2,1,13
1brnmtgr4aki8e8f,1,1
1bgaiddgu52suf9r,0,1
1bifvscjb0kbu60b,-1,1
1bgak5nkobrcsau0,1,1
1c4isvnik5j5kbc1,-1,1
1bgak5nkobrcsau0,-1,9
1ce9dn1u7akgsc30,1,2
1bgb7e70mas1e8v6,1,6
1ce9dn1u7akgsc30,-1,1
1bgb7e70mas1e8v6,-1,1
1bkcrc1s0akdg9q6,-1,1
1blhgadanbrcndpg,1,1
1bgb7e70mas1e8v6,0,1
1bag7n5s41ah62bb,0,1
1bgbdmrh6b80pfkg,1,1
1d2ftjll71ah6001,1,1
1bhe2gnvj0mcl5d1,1,2
1bfo237qcas0verg,1,1
1bi2fpdbjb811a70,1,3
1d0v562dh0mto000,1,8
1bgbeuh8haqh6at2,1,1
1bgbfbjej5n8s8d3,-1,7
1bgbgl56eb80pcfb,1,1
1bgbh2fca52svapj,-1,1
1bgbi4r4lakd4dve,-1,2
1d6ifeg015j4q800,0,1
1cncj0hlbak5had7,-1,1
1bpsa57cbak9rbpt,1,1
1b64qsst50mtc2gt,1,3
1bgbi4r4lakd4dve,0,2
1bgbipj48as1e9j5,1,3
1bjfcchfvbrcmc1s,1,1
1bgbipj4aak9balv,-1,1
1bgbipj4aak9balv,1,1
1ckklbko052sjen1,-1,1
1br4r8cb152u684a,0,20
1bgbl2q0dakh5cal,1,3
1bgbla9g9ak5af4m,0,1
1bkpd1fl8akhjcgv,-1,1
1crjg0bhub8as800,0,3
1bgbnrqt4ak9baic,-1,1
1c3mfhv3uak5ffsr,0,2
1bce3v3p45j54d81,1,4
1bepnv72uas0mdhd,-1,1
1bgbod9235j4sepb,1,1
1c4qig6nq5n9lamk,1,4
1blbfnmdb1ba86io,1,3
1brneq1faas2vedb,1,1
1ba3kvvv5aqhse5c,0,1
1bne3m8pg0mta5dh,1,9
1bf9oiuvqakcg88g,0,1
1bpc4ohg65ndef3i,-1,10
1c9s24cir1agt3qj,1,2
1bgbp58bc5j4sdbf,1,2
1abb6egio5ndvdtc,1,2
1bq3948295j5idh6,0,2
1bgbp5i86aqh695t,-1,7
1bjjl3rfbakh0dki,1,1
1bou3arbfb89g9k4,-1,2
1bl4blkqpak64egl,-1,1
1bgbr7pbmb8an88r,0,2
1bgbrkoi9aqh6f08,-1,1
1bej0ius21agq6kc,1,1
1bm138gd15n8nfab,0,1
1aptcp4craqi8ffj,1,1
1bgbs4149ak9bcjv,1,2
1b991d2n2aqhnf2i,1,2
1bjif6hpaakd087s,-1,7
1bgbs414bakd49bn,1,1
1bgbs5835b80pcm2,1,1
1cppaeapv52uf800,0,1
1cfd9qtov1fdj7al,1,1
1bkmnfe74akhj84d,1,1
1cc4b8hlt5j4rbph,1,7
1bgbsb8jgaqh697v,1,1
1bgbv5nd4akh58mn,1,1
1bn4ad27p5nd7cv0,1,8
1bmvu3i89ak918pb,1,2
1bgc3550vas1ebbh,1,1
1bgc3nu6fas1eatl,1,1
1d8u264vr24gv000,-1,1
1cgdbac7v1ba14f7,1,1
1b54m7soh1ah62rl,1,2
1bo9avgibb8159eg,-1,2
1bgc5gctjas1e9rg,0,1
1bp2eoikfbrdicvg,-1,3
1bltcqrrvas0m95d,0,1
1atern6m21d0m6dg,1,1
1bnodrdet0mtv1rh,1,3
1bgc5gctjas1e9rg,1,1
1bltcqrrvas0m95d,1,1
1bmf3l7vrakcreru,0,1
1bgc6gtpuakh584o,0,1
1bim7rtgjb89j88r,0,1
1bgc82uo55ncuf7k,1,1
1bqgvgl7kaka39sd,1,6
1brv9mkoi5nabajk,-1,1
1aoos7ag61agi5pg,1,1
1brpge7um5j688p7,1,3
1bgca3a195ncufvm,1,1
1dabs679l52sl800,0,1
1cl4fo7f15j4le16,0,1
1bbs3hq3vbrcr94e,1,1
1bkuq5uroaki0flb,0,1
1anfu6u9cb822ccs,1,1
1blj1rcij0mtu2nc,1,1
1d2ivu8sd1ai7000,0,2
1bnht60q20mta7ce,-1,1
1bg722u13ak52ek6,0,1
1bo5ts9j7akcqelo,0,1
1bgcan3vf52sve8v,0,1
1deeu0ai65j4t800,-1,1
1bgcapig25n8sbnd,1,5
1chsijui2b80r843,1,2
1cd2og4iab84hb36,1,1
1c1s56028b80r8c4,1,1
1bnbfq5po52t88uk,1,1
1b7gkdcp71d1c0s9,1,1
1bdd529l4aqhebl6,-1,8
1bs1nb7dcaqip89t,1,1
1bgcapig25n8sbnd,-1,3
1bgccdfsiakd4ao7,1,1
1cj8uhhj6akd3bom,0,1
1bscaberuas34clh,1,1
1apf18ruf5nf28qu,1,1
1bgcdone25j4se68,1,11
1btbddkdhbrfk95g,1,1
1apog7bvsb88heh1,1,1
1bnt14bj41aie466,1,1
1bpbr76f7b89pdqn,1,19
1bgcdone25j4se68,-1,2
1dfrp59f824e1002,1,1
1bgcf9etsb80pflc,-1,3
1d1ev4uriakd3800,1,6
1bgcf9etsb80pflc,1,8
1c4mhpq5lakhocmk,0,1
1boj1jd46aqh6aef,-1,1
1bgcips58ak9bcbb,0,1
1c06f2062as1kek6,-1,1
1bgcips5cakh5ev8,1,2
1anon8g7p5ne88la,-1,2
1bgck3et4as1efkv,0,1
1bgck3et5ak5aaeb,1,2
1d83apn7d52tf800,1,7
1chreib3e52slcr4,-1,2
1bgckosjoak5aak8,1,1
1defbut1252u8800,1,2
1bkhnm47q0kbo0u3,-1,1
1cqn5ocnjaki0800,1,5
1bgcnlr9abrcsanp,0,1
1d2ljbhf81ah7000,-1,2
1bgcnlr9abrcsanp,1,1
1bifoea3i0mt75q9,1,1
1bks43aj8b8b2e3l,1,2
1bs6018q5akehb45,-1,3
1bgcoifs3as1edgp,1,14
1bih53efdakcqbfq,0,1
1bgcovmftakd4e38,0,1
1df4867ed5nfa800,1,4
1clu3ivhabrd0a5b,-1,3
1bgcpvrscak5abuo,1,8
1b8dic3r8ak8s8d0,1,1
1bgcq1hkmb8and3b,1,1
1bgcqqi1mb80pek8,1,1
1bgcsfke7ak5ac7g,-1,1
1c5jvh46takafbmh,-1,1
1c0qr4qleak9vceh,-1,1
1bafags811ai7368,1,3
1begbqbd11bg342b,1,2
1bmlki5q35n92abs,0,2
1d2m5kffi1ah7000,0,1
1ao026r2kas2ce1g,0,1
1bgd1r5vfb8ancuh,1,1
1b3iugvnsb8579qf,1,1
1bgd4um2tb8ancjr,1,3
1cvr966v20kbv000,-1,1
1bgdbhtbab84ud6f,1,1
1ba8p3vie1d186uh,1,1
1bjb8q0hrakh0d30,1,1
1c40bn5jqbrdfb7u,1,1
1bgdgttbsakd68jh,-1,1
1bgdrbvo0akd6clt,-1,4
1bgdrbvo0akd6clt,1,1
1bgdtk450ak9feac,1,2
1chjetpa6ak8k8ut,0,5
1bm8sfste5j4rc50,-1,1
1b7ofh0pgb871c7q,1,1
1b3ocbo0n52tjceh,1,1
1bge02s38aqh8fvr,1,1
1b18g6upoaqjh9uc,1,2
1brviq0qnaqipdj3,1,1
1bs61lp1eak6le68,1,2
1bumk7kq01fdh5t8,1,4
1bge579tv5j4udaa,0,1
1dann5osmb825800,1,3
1bge6jhr852t1d6r,-1,1
1bge78gte5j4u8g6,-1,1
1bhsrnj78b81qath,1,1
1bge8gg6vas1gf3k,1,1
1cg88m1ds52skd0o,1,2
1bge8gop45n8vcha,1,1
1ci7se3jab88vecb,0,2
1bge8gop952t1bfh,-1,1
1cl2tlvtlas0oc9r,1,1
1bge9b9ofas1g9oc,0,2
1bge9b9ofas1g9oc,1,2
1d17r7l34akh0801,1,4
1bge9b9ofas1g9oc,-1,1
1bmv967l2as0vc8o,1,3
1c7us7c9fakbveb2,-1,3
1bjoia6505j52ams,1,2
1bqtporsq5ndv9fn,1,3
1bge9qvc7akh79ni,1,5
1bq13br2eakdn8da,1,1
1bge9qvc7akh79ni,-1,1
1anfhfbhhas16ehi,1,2
1bgebbta552t1apm,1,3
1bpunjf89ak5pbir,1,1
1ciqt3r11as1298m,1,14
1bgebh68t5n8vffd,-1,1
1bgeboeqfak9fa8k,1,1
1b7bie4o7akh9dsb,1,2
1bgeespu352t1dda,-1,1
1br06vdh5ak64arm,1,2
1bgegiradb810d63,1,4
1bkm3tk0oas0s9b0,1,1
1bgehe616as1gf86,1,1
1cln17potb890dr4,-1,1
1c18dsj1q1agv3ck,1,1
1bgei00tt5n8vbar,1,1
1bgei42olaqh8d6m,1,1
1cbqljs6q5ncq9rf,0,2
1bgejg2jkakh78l5,-1,1
1bo4qlv0jakgqcq3,1,1
1c5456n5j5ne2emi,-1,1
1bgejg2jkakh78l5,1,1
1bgejgfapakd6ds9,-1,1
1bgejh5b2ak5cf2l,1,4
1bgelnodgakh7ac3,-1,1
1bgelq2ruakd6fbb,1,1
1d0ntagj80kbv000,1,8
1bgemeccab84ub7c,1,12
1c4biog9pakhjbmb,0,1
1bpfjli32akhd91o,1,11
1bgemeccab84ub7c,-1,1
1d0ntagj80kbv000,0,1
1bgemeccab84ub7c,0,3
1alaumqjlb850ev2,-1,2
1bgen2keeakh7eih,-1,1
1bi9np9k2b878ek1,1,1
1cni4l2aq52thc4s,-1,1
1bgep3f03b81080m,1,1
1bnkchsboakh5b55,1,3
1aliabdbo5nd0cte,1,1
1bb57rkmg1bae3et,-1,1
1bgethdbrak5c96a,1,1
1bgeu0jdpaqh8boi,1,1
1bgeu6ckhakd6fde,1,1
1bv0ev2m9akcke8l,0,1
1ao04bc38as2cc8n,1,2
1bgevbs9kaqh88ka,1,1
1bgf08slgak5ce66,-1,1
1bjd3ufgr5n8l95g,1,1
1bol55t2aas1aer4,-1,1
1aromj144b86adi8,1,1
1bgf08slgak5ce66,0,1
1bgf08slgak5ce66,1,1
1ao30cf9r52u8fqv,0,1
1bnc69m6ab81eae6,-1,1
1dbghug2a24gs000,0,1
1d3t8mln05n8j800,-1,6
1an341m3rak91b8l,-1,2
1aq4tr1bvak569h0,1,1
1bgf11fctak5cbhl,1,2
1bk049hfj5nd0fmi,0,1
1bejs8prk1bgd375,0,2
1bka0pj0ias0mbu1,1,1
1bridai235na7asg,-1,2
1bvu7hmvuak549mm,-1,2
1bht5ek781bga47h,0,3
1bgf1ap2iak9f82f,1,8
1boscsesqb81mc9u,1,1
1ann8m8m2ak97bt5,0,1
1bgf1ap2iak9f82f,-1,1
1bkf0cdr10kbo5rg,-1,1
1boscsesqb81mc9u,-1,5
1bantkki40kbq3kc,-1,1
1bgf7c2obakh7c2g,-1,1
1bq9k5oteaqht877,1,1
1b5t9t74tak4pa4m,1,1
1bnckp98vakh5fv6,1,3
1bgf90l2dak9fev2,1,2
1bnckp98vakh5fv6,0,5
1bq9k5oteaqht877,0,1
1bgf90l2dak9fev2,0,1
1brkf34diaki5dsu,1,1
1bkf9kjtr0mt6067,-1,1
1c9fn9vnhb80odbg,-1,3
1bpepjrr2aqhkbni,-1,1
1b943bsopakh7fj6,-1,1
1b5lecttgakcha40,0,1
1bgf90l2gas1gbme,1,1
1bgo85n6k5nd1fhr,1,1
1bqsre1gnas27ci4,0,1
1bgf9f5l1b8b7arh,0,2
1bgfb499fakd6cm1,1,1
1cdmb3qm8b88hcou,1,4
1bgfbr6f6akh7atn,-1,1
1cps5glreb8aa800,0,3
1bhv2luag0mtm60n,-1,1
1b6ktfggiak57af1,1,1
1bmv8e1vtb856cdu,-1,1
1bgfe95ruas1geob,-1,1
1bgfeq2mdb84ufip,1,1
1cafglk4nb890a62,1,15
1bgfi5f8aakh7cbt,-1,1
1c7c2el0qaqj8dm1,1,3
1biu4eu0c1bg6649,-1,1
1dh58nmklh3pk800,1,2
1d657afrjas0k800,1,5
1bgfk3na8b84udb0,1,2
1bt2i7s1d5nen8h0,-1,1
1bgfk3nabbrcv8r2,1,1
1colotqqt52u4800,1,2
1bksdiqahakhsd1f,-1,1
1codaegkr52u3800,1,3
1bgfl6rv6akh7c8q,1,2
1buv1j05vak8m97t,-1,1
1biisnsi10mtd7ru,0,1
1bgflpghfakd68mv,-1,1
1bgfrun9hakd6ami,1,1
1btavovr7as0n96i,-1,2
1bpvb5pue52tm8u7,1,3
1bgg5ikfd5n8v9l4,1,1
1cpi38ftvbre7800,-1,1
1boi5jah1ak55fs0,1,3
1b53dlq8l1agh1f0,1,1
1bgg78vjdakh79go,0,1
1bgg9o1hq5n8vakn,-1,1
1btioql6hakcnba5,-1,2
1be8m06391ai6403,-1,1
1brgmjl6p5j65flt,0,1
1bggfb6pkas1g8du,-1,1
1bo2lut2jak8mes9,1,4
1bqio7td8ak6497e,1,2
1bggl98ldakh798t,1,2
1b5vhc736akd3btv,1,2
1bggnpuu55nd1978,1,1
1de60gl4e52u8800,1,2
1cb5vp2jmakchbbo,0,1
1amhtmt94b8148e7,1,1
1bjsm42o652t6fn5,1,2
1bggol00oaqh8e2p,1,1
1bggol00oaqh8e2p,0,1
1be41mp9o52u5doe,1,6
1bggqp13g5nd1873,0,1
1b9eblcqq5nem9n1,1,1
1bbtnbgilas1adrt,1,1
1bggqq5k9aqh8flh,1,1
1avmje2btakaj9rk,0,1
1bg0qoll4akgvfik,0,1
1bggr0rhu5n8vd90,-1,4
1d9sg0e2i5nd5800,1,8
1cto5ct245nbv800,-1,1
1brllvfr05j65boj,1,3
1bggr0rhu5n8vd90,1,1
1bggr77f8akh7ack,1,1
1aq2it7s6ak56b7t,1,1
1bgh4l5d6aqh8eod,0,1
1c23f1qohakgr863,0,1
1bgtklc40b8bhepc,1,1
1bgh6ik1kak5cbgv,0,2
1cn62m6bk52tgagc,0,1
1c4lkctsa52toeb3,-1,1
1bohruqrcak97a4s,1,1
1bghae6jrakh7dnm,-1,5
1c39nvoe45n8q8j1,1,1
1bqjtoogeakdt9hf,1,2
1bgfd6um05j4ue5u,1,2
1bghae6jrakh7dnm,0,1
1bghaj8b152t1a0n,1,5
1bghaj8b152t1a0n,0,1
1bp5cif2vakd88ld,-1,1
1bm9e592kb88led7,-1,5
1ati42mlv1baf2hj,1,1
1bpk4pmivak5lcie,-1,2
1ca4367u80mt94m1,0,1
1c3d9ottm5nd2a2d,0,1
1bqmu5umdakdtcvu,-1,1
1attbt0k01agn1pd,1,1
1bghbpiq85n8vcnt,1,2
1bghekkspas1gdc3,1,4
1bo334n9h0mtv3o0,1,1
1bgi047ok5nd1b0c,1,12
1bgi047ok5nd1b0c,-1,1
1bgi2ihiqaqh8eg9,-1,1
1bn43ncqs5j5a9da,1,1
1bq1iobokak9udu3,0,1
1bgi3kg4j5n8va2n,0,1
1camoh2li1ahi3o8,0,1
1c9fldihoakfpd9q,1,12
1bn7d7mbraqh48ur,1,1
1bgi3kg4j5n8va2n,1,1
1cstbrsfbaker800,1,2
1bgi55l9pas1gf7u,1,2
1d061upok1ahv000,0,1
1bgi7lf16brcvct5,-1,2
1bgi9akh25n8va1e,1,1
1cko7em3i1baf50l,-1,2
1bo80penaaqgtbro,1,1
1am9cpsd5ak7nbcl,0,1
1bgis68m1akd6c9d,1,1
1bj6f3kekb84jf4n,1,9
1brl5boqpaki59av,1,11
1bgj18c095n8vf8j,1,2
1detjroeo52v6800,1,1
1bgjc47tlakh7dq0,1,2
